Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Coach Troutman,@HCHS_SB_coachT,2022-03-30T23:43:54.000Z,True,Top Gun starting to make a name for itself!!! . Keep working girls!!!,0,0,0,0,[],[],"['\\U0001f4aa\\U0001f3fc', '\\U0001f4aa\\U0001f3fc']",https://pbs.twimg.com/profile_images/1305554798209650688/G1gCADsi_normal.jpg,https://x.com/HCHS_SB_coachT/status/1509315510244102146,tweet_id:1509315510244102146
The Tsoi Gun,@CallSignTsoi,2022-03-30T23:43:15.000Z,False,You kidding me right ?,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1819634193804283904/QWcJq53c_normal.jpg,https://x.com/CallSignTsoi/status/1509315348184858624,tweet_id:1509315348184858624
Lance,@LiveBaseball247,2022-03-30T23:42:40.000Z,False,Speaking of Top Gun... over here by Randolph AFB jets are taking off right now. Never seen that during this time. ,0,0,0,0,[],"['@MikeTaylorShow', '@biggestpuma']",[],https://pbs.twimg.com/profile_images/378800000834112968/ac4a73210eaa6331c845d849adf1f299_normal.png,https://x.com/LiveBaseball247/status/1509315200234799113,tweet_id:1509315200234799113
Jô,@Myroado,2022-03-30T23:42:38.000Z,False,Top Gun vai ser bom sim ou claro,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1851548789737238528/pgFzOrgy_normal.jpg,https://x.com/Myroado/status/1509315195008602119,tweet_id:1509315195008602119
ﾌﾟｰｶTOP GUN,@Movie197117,2022-03-30T23:41:05.000Z,False,"あらら〜
あららららららららら",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1224257601841426432/oLEnYxMy_normal.jpg,https://x.com/Movie197117/status/1509314801457336325,tweet_id:1509314801457336325
Pipocas Club,@pipocasclub,2022-03-30T23:39:57.000Z,False,Tom Cruise está de volta em trailer emocionante de Top Gun: Maverick; assista! https://pipocasclub.com.br/2022/03/29/tom-cruise-esta-de-volta-em-trailer-emocionante-de-top-gun-maverick-assista/…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/889506977210134528/QysiS7EA_normal.jpg,https://x.com/pipocasclub/status/1509314519927037961,tweet_id:1509314519927037961
Jair Gómez Rodríguez,@bravers242,2022-03-30T23:39:50.000Z,False,"Top Gun 
Gladiador
La caída del halcón negro",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1362644613769617408/C9g1xTYP_normal.jpg,https://x.com/bravers242/status/1509314490780852225,tweet_id:1509314490780852225
∞Bego Alias Pelapistachos/Sor pecadora,@begocreaciones2,2022-03-30T23:39:14.000Z,True,"La segunda parte de Top Gun. Un clásico de los 80's, estupenda banda sonora.
Por si queréis recordar..... aquí un tráilerhttps://youtu.be/ArOMXELHiLw",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1612066014602092544/tjymFguC_normal.jpg,https://x.com/begocreaciones2/status/1509314337818783744,tweet_id:1509314337818783744
Anton H Sudibyo,@h_sudibyo,2022-03-30T23:37:53.000Z,False,TopGun emang top gan..... ,0,0,0,0,[],[],"['\\U0001f44d', '\\U0001f525']",https://pbs.twimg.com/profile_images/1807909137629827072/HKffDH9w_normal.jpg,https://x.com/h_sudibyo/status/1509313998894014464,tweet_id:1509313998894014464
The Tsoi Gun,@CallSignTsoi,2022-03-30T23:37:51.000Z,False,I wonder if  choose scarlett as a Next villain on Peacemaker S2. Just saying.,0,0,0,0,[],['@JamesGunn'],[],https://pbs.twimg.com/profile_images/1819634193804283904/QWcJq53c_normal.jpg,https://x.com/CallSignTsoi/status/1509313987766546432,tweet_id:1509313987766546432
Guy Serious ~ Bass Player ~ Bleacher Bum Band,@TheGuySerious,2022-03-30T23:37:46.000Z,False,"Trying to figure out why there's a Top Gun night at Wrigley Field, and no Ferris Bueller's Day Off game.

Then I heard there's a new Top Gun movie coming out this summer.  So, Top Gun night is about promoting a movie. 

Good to know the Ricketts never stop selling out.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1530284350129963010/NiEYIB6i_normal.jpg,https://x.com/TheGuySerious/status/1509313968493539334,tweet_id:1509313968493539334
ToPGuN,@ToPGuN_20,2022-03-30T23:37:29.000Z,False,Yes sir ,0,0,0,0,[],[],['\\U0001f44d\\U0001f3fb'],https://pbs.twimg.com/profile_images/1458546287662583813/HieiJLWa_normal.jpg,https://x.com/ToPGuN_20/status/1509313896275841027,tweet_id:1509313896275841027
AsobasE Media アソバセ・メディア,@AsobaseMedia,2022-03-30T23:36:03.000Z,False,Movie IP x Mobile Game IP (2022) Top Gun Maverick x Uma Musume collabhttps://buff.ly/3wOOYEQ#topgun #umamusume#asobase #asobasemedia #アソバセメディア,0,0,0,0,"['#topgun', '#umamusume', '#asobase', '#asobasemedia', '#アソバセメディア']",[],['\\U0001f449'],https://pbs.twimg.com/profile_images/1399126843832168457/KdhDrYi3_normal.jpg,https://x.com/AsobaseMedia/status/1509313537138638853,tweet_id:1509313537138638853
Rosemary Durkin Snyder,@goroe,2022-03-30T23:35:58.000Z,False,Jon Hamm Refers to 'Top Gun' Costar Tom Cruise as a 'Force of Nature'#TomCruise  https://usmagazine.com/entertainment/news/jon-hamm-refers-to-top-gun-costar-tom-cruise-as-a-force-of-nature/…,0,0,0,0,['#TomCruise'],[],[],https://pbs.twimg.com/profile_images/1249377439760908288/vOCkISav_normal.jpg,https://x.com/goroe/status/1509313513885425665,tweet_id:1509313513885425665
The Tsoi Gun,@CallSignTsoi,2022-03-30T23:35:52.000Z,False,,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1819634193804283904/QWcJq53c_normal.jpg,https://x.com/CallSignTsoi/status/1509313488900194305,tweet_id:1509313488900194305
TopGun,@StockProJV,2022-03-30T23:35:47.000Z,False,,0,0,0,0,[],['@AdamSliverTrade'],[],https://pbs.twimg.com/profile_images/1717000361012281344/OsB1PEL8_normal.jpg,https://x.com/StockProJV/status/1509313468351934464,tweet_id:1509313468351934464
RC,@rcarr919,2022-03-30T23:35:41.000Z,False,Rewatching Top Gun. Tom Cruise sucks.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1685659301560328192/hM5t7PGN_normal.jpg,https://x.com/rcarr919/status/1509313442792067078,tweet_id:1509313442792067078
Pedro Shows Arg,@PedroShowsArg,2022-03-30T23:34:39.000Z,False,"#TopGun2_Maverick (2022) #TráilerEspañol 27 de Mayo de 2022 Secuela de #TopGun_IdolosDelAire (1986), mítico filme de los años 80 dirigido por Tony Scott.https://youtube.com/watch?v=mtUmh_cgPn8…",0,0,0,0,"['#TopGun2_Maverick', '#TráilerEspañol', '#TopGun', '_IdolosDelAire']",[],[],https://pbs.twimg.com/profile_images/1414884662141497361/CuAHVr-8_normal.jpg,https://x.com/PedroShowsArg/status/1509313185949573121,tweet_id:1509313185949573121
BKM,@gunboy44,2022-03-30T23:32:52.000Z,False,Latest ‘Top Gun: Maverick’ trailer reveals its big bad enemy https://militarytimes.com/off-duty/military-culture/2022/03/30/latest-top-gun-maverick-trailer-reveals-its-big-bad-enemy/…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1145039521865707520/-pIk8A2r_normal.jpg,https://x.com/gunboy44/status/1509312734126477314,tweet_id:1509312734126477314
BIG 105.9,@BIG1059FM,2022-03-30T23:32:39.000Z,False,The New “Top Gun: Maverick” Trailer Has Dropped http://ihe.art/oEmRmKx,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1833165363443294208/Qj5_9iYF_normal.jpg,https://x.com/BIG1059FM/status/1509312680510824449,tweet_id:1509312680510824449
Keebplays,@KeebPlays,2022-03-30T23:32:35.000Z,False,Top gun for sure for me as well,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1379081130201255940/9dRBDleg_normal.jpg,https://x.com/KeebPlays/status/1509312663456653312,tweet_id:1509312663456653312
Cows in the Field,@cowspod,2022-03-30T23:31:23.000Z,False,"***SPRING SCHEDULE***
April 1: Collateral (w/ )
April 15: The Da Vinci Code (w/ Andrea Rosen)
April 29: National Treasure (w/ )
May 13: It Follows (w/ )
May 27: Top Gun (w/ )
June 10: Friday Night Lights (w/ Edward Lewis)",0,0,0,0,[],"['@katiewalshstx', '@kphipps3000', '@alisonwillmore', '@SeanMBurns']",[],https://pbs.twimg.com/profile_images/1712165720203616256/PJ_7SgxT_normal.jpg,https://x.com/cowspod/status/1509312362398068738,tweet_id:1509312362398068738
Marco Antonio,@DesperateGossip,2022-03-30T23:30:44.000Z,False,Tom Cruise takes flight in the best 'Top Gun: Maverick' trailer yet https://goldderby.com/article/2022/tom-gun-maverick-trailer/… via ,0,0,0,0,[],['@goldderby'],[],https://pbs.twimg.com/profile_images/1823221624516042752/GEId0_nX_normal.jpg,https://x.com/DesperateGossip/status/1509312200158105606,tweet_id:1509312200158105606
탑건,@mirar_top_gun,2022-03-30T23:30:00.000Z,False,222222,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1642156768859131904/CBnlXYsW_normal.jpg,https://x.com/mirar_top_gun/status/1509312012622626817,tweet_id:1509312012622626817
CUADRADO Frédéric,@CUADRADOFred,2022-03-30T23:28:14.000Z,False,TOP GUN : MAVERICK s’envoie en l’air ! https://youtu.be/827eX7rtD5k via ,0,0,0,0,[],['@YouTube'],[],https://pbs.twimg.com/profile_images/1218465622729854976/L9Sq-Rxn_normal.jpg,https://x.com/CUADRADOFred/status/1509311568823164937,tweet_id:1509311568823164937
Ed. Condon,@canonlawyered,2022-03-30T23:27:27.000Z,False,Hey  - I don’t need a white ceramic top gun with this nonsense about Lake Tahoe. Where is my damn space watch? #watchesandwonders,0,0,0,0,['#watchesandwonders'],['@IWC'],[],https://pbs.twimg.com/profile_images/1541793119557017600/Bq19KYDe_normal.jpg,https://x.com/canonlawyered/status/1509311371133034497,tweet_id:1509311371133034497
The Tsoi Gun,@CallSignTsoi,2022-03-30T23:23:08.000Z,False,Chris Rock deserve to be punch,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1819634193804283904/QWcJq53c_normal.jpg,https://x.com/CallSignTsoi/status/1509310285827702787,tweet_id:1509310285827702787
"Top Gun Contractors Of Grimes, LLC",@tgcofgrimes,2022-03-30T23:21:06.000Z,False,"There is nothing like a basement remodel or a new roof to add value to your home and make it feel like new! At Top Gun Contractors of Grimes, we are here to provide those services to our community of #GrimesIA. Call us at (515) 718-8114 to get started. https://bit.ly/3KUrr9r",0,0,0,0,['#GrimesIA'],[],[],https://pbs.twimg.com/profile_images/1491942654816436224/h8FWbENN_normal.jpg,https://x.com/tgcofgrimes/status/1509309772855656457,tweet_id:1509309772855656457
탑건,@mirar_top_gun,2022-03-30T23:21:04.000Z,False,근데 언제 닉 야마지로 다시 바꾼 거임?,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1642156768859131904/CBnlXYsW_normal.jpg,https://x.com/mirar_top_gun/status/1509309764475691011,tweet_id:1509309764475691011
탑건,@mirar_top_gun,2022-03-30T23:20:23.000Z,False,サンクチュアリ - LITCHI×鏡音リン(OFFICIAL) https://youtu.be/owMqk-WTlpE -  오늘 마이붐 ㅎㅏ 이게 진짜 기타가 맛도리인데,0,0,0,0,[],['@YouTube'],[],https://pbs.twimg.com/profile_images/1642156768859131904/CBnlXYsW_normal.jpg,https://x.com/mirar_top_gun/status/1509309594535096321,tweet_id:1509309594535096321
Mike McGowan,@MikeMcGrowin,2022-03-30T23:19:40.000Z,False,"Top Gun?!?!?
More like cem-trail propaganda 

Am I right?!?!?",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1537822938568613888/VruDpwH6_normal.jpg,https://x.com/MikeMcGrowin/status/1509309411801513987,tweet_id:1509309411801513987
Ray Salomone,@RaySalomone,2022-03-30T23:19:37.000Z,True," Dan, Don’t know the Top Gun story line but I’ll be there opening night just to see Maverick come out of the clouds during the training mission! #TopGun",0,0,0,0,['#TopGun'],['@dpshow'],[],https://pbs.twimg.com/profile_images/1753974435550216192/5RBTtlj1_normal.jpg,https://x.com/RaySalomone/status/1509309400846151685,tweet_id:1509309400846151685
Lamin G,@LaminG83093533,2022-03-30T23:18:51.000Z,False,"Like Bruce Willis [see: Die Hard], Tom Cruise seems to have a knack for sequel overkill. Just look at ""Mission Impossible"". I highly doubt the http://U.S.airforce would just let a bunch of actors do crazy maneuvers with expensive jets. #TopGun #movies",0,0,0,0,"['#TopGun', '#movies']",[],[],https://pbs.twimg.com/profile_images/1502764655126540290/AQ_XzLFt_normal.jpg,https://x.com/LaminG83093533/status/1509309206574247936,tweet_id:1509309206574247936
탑건,@mirar_top_gun,2022-03-30T23:18:47.000Z,False,그럼 호에님만 ㄱㅊ으시면 시내로 가요 /ㅇ/ 어디 카페가 좋으려나요,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1642156768859131904/CBnlXYsW_normal.jpg,https://x.com/mirar_top_gun/status/1509309192234213376,tweet_id:1509309192234213376
Top Gun maniac,@topgunmaniac,2022-03-30T23:18:28.000Z,False,ゴルフって大陸欧州でもビジネスでやる？ドイツ、フランスあたりでゴルフの話はあまり聞かないけど…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1538331258639372288/YUrbbMpV_normal.jpg,https://x.com/topgunmaniac/status/1509309112416620545,tweet_id:1509309112416620545
JosephLancaster,@DickDollar1,2022-03-30T23:17:05.000Z,False,"Drinking game: anytime a snip of “take my breath away” during Top Gun plays take a double shot. You’re welcome. 
Kenny Loggins seething he didn’t write that one. But Highway to the danger zone bangs too.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1651266344808071220/CwYADvEJ_normal.jpg,https://x.com/DickDollar1/status/1509308763357949959,tweet_id:1509308763357949959
Emmitt Richmond,@EmmittRichmond3,2022-03-30T23:16:55.000Z,False,Video of my #topgun tattoo……! Can’t wait to add to it!! #TopGunMaverick #TopGun2 https://vm.tiktok.com/ZTdmCgyuX/,0,0,0,0,"['#topgun', '#TopGunMaverick', '#TopGun2']",[],[],https://pbs.twimg.com/profile_images/1645883607951482882/5zqzK4ds_normal.jpg,https://x.com/EmmittRichmond3/status/1509308722400608258,tweet_id:1509308722400608258
しろろろっぴ,@Sh1llloP,2022-03-30T23:16:40.000Z,False,おはようございます,0,0,0,0,[],[],['\\U0001f603'],https://pbs.twimg.com/profile_images/1644126796642918400/TCZ0p-RW_normal.jpg,https://x.com/Sh1llloP/status/1509308657250439170,tweet_id:1509308657250439170
Luis Endera,@Luis_Endera,2022-03-30T23:16:38.000Z,False,"Una cosa que hemos hablado en el twitch de esta noche. Diferencia entre el tráiler de 2019 y el de 2022 de Top Gun II. Parece que ha envejecido un poquito...  ;) 

(completamente real)",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1810435256165748736/jZKrmNK7_normal.jpg,https://x.com/Luis_Endera/status/1509308650661240840,tweet_id:1509308650661240840
Top Gun maniac,@topgunmaniac,2022-03-30T23:15:54.000Z,True,何か痛そう…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1538331258639372288/YUrbbMpV_normal.jpg,https://x.com/topgunmaniac/status/1509308467676606464,tweet_id:1509308467676606464
Top Gun Baseball,@TopGun_Baseball,2022-03-30T23:15:29.000Z,False,‘23 Jackson Crow () of Oxford High () runs it up to 88 today. Definitely 90 is right around the corner for this guy. Keep grinding champ. #TopGunFamily #ThankGod,0,0,0,0,"['#TopGunFamily', '#ThankGod']","['@jcrowtg30', '@OldGoldBB']",[],https://pbs.twimg.com/profile_images/1299903809410469889/H2ilmO3B_normal.jpg,https://x.com/TopGun_Baseball/status/1509308361438814215,tweet_id:1509308361438814215
Yeto Moises,@MoisesYeto,2022-03-30T23:15:06.000Z,True,"Duro de Matar, Top Gun y Arma Mortal unas mil veces cada una",0,0,0,0,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/MoisesYeto/status/1509308262457524227,tweet_id:1509308262457524227
Ralphghanistan,@DoItForTheDAVE,2022-03-30T23:12:51.000Z,False,Top Gun is still the greatest movie ever made.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1848030345997762560/Uk_tmFhD_normal.jpg,https://x.com/DoItForTheDAVE/status/1509307699455934464,tweet_id:1509307699455934464
紗霧,@sagiri_uma,2022-03-30T23:12:49.000Z,False,アヤさんおはようです,0,0,0,0,[],[],['\\u2600\\ufe0f'],https://pbs.twimg.com/profile_images/1439871810250555393/_3IbzOxu_normal.jpg,https://x.com/sagiri_uma/status/1509307689603837952,tweet_id:1509307689603837952
マヤちん（天星の変幻自在）【甘え上手◎+++】【甘え気味】【絶好調◎+】【愛嬌◎】,@wakukiramayatin,2022-03-30T23:12:35.000Z,False,よーしまた特訓しよ,0,0,0,0,[],[],"['\\u2b50', '\\u2b50']",https://pbs.twimg.com/profile_images/1645043261776728064/pVQWpHRP_normal.jpg,https://x.com/wakukiramayatin/status/1509307632426778628,tweet_id:1509307632426778628
Top Gun Baseball,@TopGun_Baseball,2022-03-30T23:11:57.000Z,True,Mr. McGraw always comes up big for  at the right times.  is big time presence in their lineup. Keep it up kid. #TopGunFamily #ThankGod,0,0,0,0,"['#TopGunFamily', '#ThankGod']","['@GdaleHSBaseball', '@TyMcGraw5']",[],https://pbs.twimg.com/profile_images/1299903809410469889/H2ilmO3B_normal.jpg,https://x.com/TopGun_Baseball/status/1509307473118867456,tweet_id:1509307473118867456
JustDoTheRightThing,@RHAJr5150,2022-03-30T23:11:26.000Z,False,The new Top Gun is supposed to come out soon…again,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1847649721222922240/0vbjpMdj_normal.jpg,https://x.com/RHAJr5150/status/1509307343464505350,tweet_id:1509307343464505350
Man of Many,@manofmany,2022-03-30T23:10:47.000Z,False,IWC’s Jaw-Dropping New TOP GUN Chronographs & more - http://eepurl.com/hYtZ79,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1032464895277580288/VDcS_k96_normal.jpg,https://x.com/manofmany/status/1509307178510860289,tweet_id:1509307178510860289
Top Gun Wells,@XJacobWellsX,2022-03-30T23:10:40.000Z,False,Don't forget Bastion Booger,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1782134315842666496/AynAA0OW_normal.jpg,https://x.com/XJacobWellsX/status/1509307147254915073,tweet_id:1509307147254915073
TopGun,@sergiooscarcla1,2022-03-30T23:10:28.000Z,False,"..., esta mujer si sabe",0,0,0,0,[],[],"['\\U0001f633', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f44f\\U0001f3fb', '\\U0001f44f\\U0001f3fb', '\\U0001f44f\\U0001f3fb']",https://pbs.twimg.com/profile_images/665292017111580672/tCKmhtPu_normal.jpg,https://x.com/sergiooscarcla1/status/1509307096377925636,tweet_id:1509307096377925636
Wellness Stream,@StreamWellness,2022-03-30T23:08:55.000Z,False,#Hollwood #News : Top Gun: Maverick Feature Trailer (2022) https://ift.tt/MqSrYm2,0,0,0,0,"['#Hollwood', '#News']",[],[],https://pbs.twimg.com/profile_images/1016101752284827648/HcORZ9Mz_normal.jpg,https://x.com/StreamWellness/status/1509306710384652293,tweet_id:1509306710384652293
The Tsoi Gun,@CallSignTsoi,2022-03-30T23:08:55.000Z,False,Oh. Ok,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1819634193804283904/QWcJq53c_normal.jpg,https://x.com/CallSignTsoi/status/1509306707503349760,tweet_id:1509306707503349760
TopGun,@sergiooscarcla1,2022-03-30T23:07:29.000Z,False," huuuu, el salame este x favor...; quien lo banca al mufa este, fue a Italia a jugar a las cartas y la selección de fútbol de ese país no clasificó para Qatar.
Empujo al país al abismo en 4 años y se choreo todo junto a sus amigos x favor...",0,0,0,0,[],[],"['\\U0001f64f\\U0001f3fb', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f937\\U0001f3fb\\u200d\\u2642\\ufe0f']",https://pbs.twimg.com/profile_images/665292017111580672/tCKmhtPu_normal.jpg,https://x.com/sergiooscarcla1/status/1509306348328038400,tweet_id:1509306348328038400
Roberto Pinto,@RoberTopGun,2022-03-30T23:07:09.000Z,False,Tu é muito bosta.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1443218897570762754/5ke0mOzA_normal.jpg,https://x.com/RoberTopGun/status/1509306261728374787,tweet_id:1509306261728374787
Cracked.com,@cracked,2022-03-30T23:04:33.000Z,False,Tom Cruise's 'Top Gun: Maverick' Couldn't Possibly Be Coming Out At A Dumber Time http://dlvr.it/SMghyn,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1790377610754617344/CQeWMMWG_normal.jpg,https://x.com/cracked/status/1509305610470236160,tweet_id:1509305610470236160
